lead_id,first_name,last_name,email,company,source,status,score,converted_opp_id,converted_account_id,converted_date,created_at
2297,Lisa,Martinez,lisa.martinez2297@innovateco.com,InnovateCo,Inbound - Web,Working,59,,,,2021-05-06T00:00:00
2298,Linda,Thompson,linda.thompson2298@brightwavetech.com,BrightWave Tech,Paid Search,Disqualified,25,,,,2021-08-25T00:00:00
2299,Michael,Williams,michael.williams2299@scaleupsystems.com,ScaleUp Systems,Outbound - Cold,SQL,68,,,,2023-01-01T00:00:00
2300,Jennifer,Davis,jennifer.davis2300@nexgensolutions.com,NexGen Solutions,Outbound - Cold,Working,28,,,,2023-12-11T00:00:00
2301,Robert,Brown,robert.brown2301@futureforge.com,FutureForge,,Converted,71,3288,497,2023-09-05,2023-07-23T00:00:00
2302,Daniel,Miller,daniel.miller2302@pulsepointdigital.com,PulsePoint Digital,Inbound - Content,MQL,58,,,,2023-09-24T00:00:00
2303,Lisa,Rodriguez,lisa.rodriguez2303@truenorthdata.com,TrueNorth Data,Product-Led,MQL,83,,,,2023-08-25T00:00:00
2304,Charles,Johnson,charles.johnson2304@futureforge.com,FutureForge,Event,New,41,,,,2024-02-16T00:00:00
2305,Jessica,Wilson,jessica.wilson2305@rapidcloud.com,RapidCloud,Event,MQL,57,,,,2021-03-08T00:00:00
2306,John,Thompson,john.thompson2306@agiledynamics.com,Agile Dynamics,Inbound - Web,MQL,81,,,,2022-11-01T00:00:00
2307,Nancy,Lopez,nancy.lopez2307@primepathdigital.com,PrimePath Digital,Inbound - Webinar,New,56,,,,2023-02-09T00:00:00
2308,Sarah,Brown,sarah.brown2308@quantumlogiclabs.com,QuantumLogic Labs,Outbound - SDR,SQL,95,,,,2021-08-02T00:00:00
2309,Susan,Moore,susan.moore2309@rapidcloud.com,RapidCloud,Partner Referral,Working,32,,,,2021-03-10T00:00:00
2310,Karen,Lee,karen.lee2310@quantumlogiclabs.com,QuantumLogic Labs,Social Media,New,14,,,,2023-11-14T00:00:00
2311,Joseph,Martinez,joseph.martinez2311@metasync.com,MetaSync,Inbound - Content,MQL,67,,,,2021-01-25T00:00:00
2312,Lisa,Rodriguez,lisa.rodriguez2312@cybervault.com,CyberVault,Event,Working,51,,,,2024-10-21T00:00:00
2313,Mary,Thompson,mary.thompson2313@cybervault.com,CyberVault,,Working,-61,,,,2022-02-20T00:00:00
2314,Mary,Rodriguez,mary.rodriguez2314@brightwavetech.com,BrightWave Tech,Social Media,MQL,93,,,,2022-10-06T00:00:00
2315,Karen,Thompson,karen.thompson2315@nexgensolutions.com,NexGen Solutions,Social Media,Working,58,,,,2024-03-08T00:00:00
2316,Daniel,Wilson,,VertexAI,Inbound - Web,Converted,50,4,538,2023-02-05,2022-11-23T00:00:00
2317,Daniel,Miller,daniel.miller2317@truenorthdata.com,TrueNorth Data,Outbound - Cold,Working,62,,,,2024-05-07T00:00:00
2318,Jessica,Garcia,jessica.garcia2318@primepathdigital.com,PrimePath Digital,Social Media,MQL,79,,,,2021-04-28T00:00:00
2319,Lisa,Taylor,lisa.taylor2319@corestack.com,CoreStack,Social Media,Working,63,,,,2020-06-23T00:00:00
2320,Lisa,Miller,lisa.miller2320@techflowinc.com,TechFlow Inc,Inbound - Web,Working,45,,,,2021-12-01T00:00:00
2321,Nancy,Davis,nancy.davis2321@futureforge.com,FutureForge,Inbound - Webinar,Disqualified,10,,,,2023-05-05T00:00:00
2322,Nancy,Jackson,nancy.jackson2322@corestack.com,CoreStack,Inbound - Webinar,Disqualified,23,,,,2023-03-20T00:00:00
2323,Sarah,Jones,sarah.jones,NexGen Solutions,Inbound - Web,Converted,78,2263,63,2020-10-16,2020-09-08T00:00:00
2324,Susan,Martinez,susan.martinez2324@quantumlogiclabs.com,QuantumLogic Labs,Inbound - Content,SQL,98,,,,2022-01-07T00:00:00
2325,Jennifer,Jackson,jennifer.jackson2325@scaleupsystems.com,ScaleUp Systems,Outbound - SDR,MQL,94,,,,2020-06-15T00:00:00
2326,Michael,Martin,michael.martin2326@rapidcloud.com,RapidCloud,Partner Referral,Converted,62,4460,913,2023-05-02,2023-04-27T00:00:00
2327,Joseph,Davis,joseph.davis2327@futureforge.com,FutureForge,Event,Converted,99,226,941,2024-04-05,2024-02-09T00:00:00
2328,James,Williams,james.williams2328@brightwavetech.com,BrightWave Tech,Event,SQL,87,,,,2023-08-03T00:00:00
2329,Jennifer,Davis,jennifer.davis2329@scaleupsystems.com,ScaleUp Systems,Product-Led,Working,37,,,,2020-12-07T00:00:00
2330,Christopher,Lee,christopher.lee2330@truenorthdata.com,TrueNorth Data,Outbound - SDR,Disqualified,29,,,,2023-01-29T00:00:00
2331,Thomas,Thompson,thomas.thompson2331@databridgecorp.com,DataBridge Corp,Product-Led,Nurture,43,,,,2021-10-26T00:00:00
2332,Susan,Jones,susan.jones2332@primepathdigital.com,PrimePath Digital,Inbound - Web,Disqualified,29,,,,2022-10-01T00:00:00
2333,Karen,Gonzalez,karen.gonzalez2333@rapidcloud.com,RapidCloud,Outbound - Cold,Working,25,,,,2023-01-21T00:00:00
2334,Nancy,Gonzalez,nancy.gonzalez2334@cloudscalesystems.com,CloudScale Systems,Inbound - Content,MQL,73,,,,2020-07-03T00:00:00
2335,Sarah,Thompson,sarah.thompson2335@cybervault.com,CyberVault,Event,New,11,,,,2023-04-01T00:00:00
2336,Patricia,Miller,patricia.miller2336@quantumlogiclabs.com,QuantumLogic Labs,Paid Search,Converted,96,3879,596,2021-10-01,2021-07-28T00:00:00
2337,William,Taylor,william.taylor2337@databridgecorp.com,DataBridge Corp,Event,Nurture,60,,,,2020-06-15T00:00:00
2338,Joseph,Thomas,joseph.thomas2338@corestack.com,CoreStack,Paid Search,Disqualified,0,,,,2024-01-08T00:00:00
2339,Lisa,Lopez,,ScaleUp Systems,Inbound - Content,MQL,98,,,,2021-03-20T00:00:00
2340,Elizabeth,Lopez,elizabeth.lopez2340@quantumlogiclabs.com,QuantumLogic Labs,Event,Converted,99,4433,333,2024-07-11,2024-05-24T00:00:00
2341,Jennifer,Johnson,jennifer.johnson2341@scaleupsystems.com,ScaleUp Systems,Product-Led,New,34,,,,2024-06-26T00:00:00
2342,William,Thomas,william.thomas2342@nexgensolutions.com,NexGen Solutions,Social Media,New,46,,,,2020-10-05T00:00:00
2343,Robert,Lee,robert.lee2343@futureforge.com,FutureForge,Outbound - Cold,Disqualified,17,,,,2024-09-07T00:00:00
2344,Barbara,Smith,barbara.smith2344@streamlineanalytics.com,StreamLine Analytics,Partner Referral,New,32,,,,2023-12-28T00:00:00
2345,Mary,Hernandez,,ScaleUp Systems,Outbound - SDR,Disqualified,1,,,,2024-04-02T00:00:00
2346,Joseph,Miller,joseph.miller2346@cybervault.com,CyberVault,Inbound - Content,SQL,65,,,,2023-05-08T00:00:00
2347,David,Lee,david.lee2347@futureforge.com,FutureForge,Partner Referral,Converted,96,3321,602,2024-11-30,2024-10-30T00:00:00
2348,Daniel,Jones,,CloudScale Systems,Outbound - SDR,MQL,83,,,,2023-11-21T00:00:00
2349,Joseph,Jackson,joseph.jackson2349@metasync.com,MetaSync,Outbound - Cold,SQL,68,,,,2022-02-05T00:00:00
2350,Karen,Brown,karen.brown2350@primepathdigital.com,PrimePath Digital,Inbound - Content,SQL,96,,,,2022-06-30T00:00:00
2351,Jennifer,Williams,jennifer.williams2351@primepathdigital.com,PrimePath Digital,Inbound - Webinar,Converted,64,3104,641,2022-08-12,2022-07-20T00:00:00
2352,Mary,Williams,mary.williams2352@metasync.com,MetaSync,Inbound - Webinar,Working,54,,,,2022-12-11T00:00:00
2353,Elizabeth,Brown,elizabeth.brown2353@quantumlogiclabs.com,QuantumLogic Labs,Inbound - Content,MQL,63,,,,2020-07-25T00:00:00
2354,Karen,Jones,karen.jones2354@vertexai.com,VertexAI,Inbound - Web,Working,48,,,,2024-07-14T00:00:00
2355,Lisa,Anderson,lisa.anderson2355@futureforge.com,FutureForge,Social Media,New,51,,,,2024-04-05T00:00:00
2356,Charles,Anderson,charles.anderson2356@vertexai.com,VertexAI,Event,SQL,74,,,,2023-02-02T00:00:00
2357,Linda,Thompson,linda.thompson2357@pulsepointdigital.com,PulsePoint Digital,Inbound - Web,MQL,93,,,,2020-09-22T00:00:00
2358,Elizabeth,Thomas,elizabeth.thomas2358@innovateco.com,InnovateCo,Product-Led,MQL,72,,,,2021-04-28T00:00:00
2359,Jennifer,Miller,jennifer.miller2359@techflowinc.com,TechFlow Inc,Inbound - Web,MQL,77,,,,2022-01-23T00:00:00
2360,Barbara,Johnson,barbara.johnson2360@techflowinc.com,TechFlow Inc,Product-Led,Disqualified,15,,,,2024-02-09T00:00:00
2361,Patricia,Gonzalez,patricia.gonzalez2361@cloudscalesystems.com,CloudScale Systems,Social Media,Converted,78,1494,90,2024-02-12,2024-02-07T00:00:00
2362,Thomas,Brown,thomas.brown2362@rapidcloud.com,RapidCloud,Outbound - Cold,SQL,89,,,,2023-11-11T00:00:00
2363,Michael,Hernandez,michael.hernandez2363@brightwavetech.com,BrightWave Tech,Social Media,Converted,65,3564,146,2020-12-28,2020-11-07T00:00:00
2364,Michael,Anderson,michael.anderson2364@insightplatforms.com,Insight Platforms,Social Media,Disqualified,17,,,,2023-06-24T00:00:00
2365,Jessica,Martin,jessica.martin2365@futureforge.com,FutureForge,,Working,70,,,,2021-10-15T00:00:00
2366,Christopher,Smith,christopher.smith2366@scaleupsystems.com,ScaleUp Systems,Outbound - SDR,SQL,94,,,,2024-07-19T00:00:00
2367,Michael,Moore,,CloudScale Systems,Outbound - SDR,Nurture,29,,,,2020-12-17T00:00:00
2368,Lisa,Martinez,lisa.martinez2368@rapidcloud.com,RapidCloud,Inbound - Webinar,New,45,,,,2021-08-26T00:00:00
2369,Richard,Brown,richard.brown2369@corestack.com,CoreStack,Outbound - SDR,SQL,54,,,,2021-12-20T00:00:00
2370,Jessica,Thompson,jessica.thompson2370@futureforge.com,FutureForge,Partner Referral,Working,43,,,,2020-09-13T00:00:00
2371,James,Williams,james.williams2371@innovateco.com,InnovateCo,Inbound - Content,New,59,,,,2021-06-08T00:00:00
2372,Mary,Jackson,mary.jackson2372@scaleupsystems.com,ScaleUp Systems,Social Media,New,36,,,,2023-04-04T00:00:00
2373,Karen,Williams,karen.williams2373@truenorthdata.com,TrueNorth Data,Product-Led,Converted,56,3605,59,2022-07-17,2022-06-14T00:00:00
2374,Patricia,Garcia,patricia.garcia2374@cybervault.com,CyberVault,Inbound - Content,New,20,,,,2022-11-28T00:00:00
2375,Sarah,Smith,sarah.smith2375@pulsepointdigital.com,PulsePoint Digital,Event,Converted,91,1066,297,2023-03-06,2022-12-12T00:00:00
2376,Thomas,Moore,thomas.moore2376@vertexai.com,VertexAI,Partner Referral,Disqualified,27,,,,2022-09-13T00:00:00
2377,Linda,Moore,linda.moore2377@corestack.com,CoreStack,Social Media,Nurture,21,,,,2024-10-25T00:00:00
2378,Sarah,Lopez,sarah.lopez2378@techflowinc.com,TechFlow Inc,Inbound - Content,New,49,,,,2023-06-18T00:00:00
2379,David,Lee,david.lee2379@quantumlogiclabs.com,QuantumLogic Labs,Social Media,Disqualified,0,,,,2023-11-23T00:00:00
2380,Nancy,Anderson,,Agile Dynamics,Inbound - Webinar,SQL,73,,,,2020-06-15T00:00:00
2381,Nancy,Johnson,nancy.johnson2381@insightplatforms.com,Insight Platforms,,Converted,64,4151,734,2024-10-30,2024-08-25T00:00:00
2382,Mary,Anderson,mary.anderson2382@nexgensolutions.com,NexGen Solutions,Event,SQL,97,,,,2021-04-05T00:00:00
2383,John,Martinez,john.martinez2383@databridgecorp.com,DataBridge Corp,Outbound - Cold,Disqualified,1,,,,2020-07-04T00:00:00
2384,Nancy,Anderson,,StreamLine Analytics,Social Media,MQL,81,,,,2024-05-18T00:00:00
2385,Mary,Thompson,mary.thompson2385@innovateco.com,InnovateCo,Outbound - SDR,MQL,58,,,,2021-10-22T00:00:00
2386,Nancy,Wilson,nancy.wilson2386@techflowinc.com,TechFlow Inc,Inbound - Content,Converted,64,92,72,2024-11-22,2024-10-01T00:00:00
2387,Patricia,Rodriguez,patricia.rodriguez2387@primepathdigital.com,PrimePath Digital,Product-Led,Converted,75,622,674,2024-08-07,2024-06-21T00:00:00
2388,Jessica,Lopez,jessica.lopez2388@nexgensolutions.com,NexGen Solutions,Outbound - SDR,New,55,,,,2024-10-17T00:00:00
2389,Patricia,Martin,patricia.martin2389@nexgensolutions.com,NexGen Solutions,Inbound - Webinar,MQL,57,,,,2024-08-30T00:00:00
2390,Daniel,Garcia,daniel.garcia2390@nexgensolutions.com,NexGen Solutions,Inbound - Webinar,Working,13,,,,2020-12-11T00:00:00
2391,Robert,Thompson,robert.thompson2391@corestack.com,CoreStack,Partner Referral,MQL,55,,,,2021-12-22T00:00:00
2392,Barbara,Davis,barbara.davis2392@insightplatforms.com,Insight Platforms,Inbound - Webinar,MQL,96,,,,2020-01-06T00:00:00
2393,Elizabeth,Martinez,elizabeth.martinez2393@metasync.com,MetaSync,Partner Referral,Nurture,24,,,,2021-12-27T00:00:00
2394,Richard,Anderson,richard.anderson2394@insightplatforms.com,Insight Platforms,Outbound - Cold,Disqualified,4,,,,2023-12-25T00:00:00
2395,Charles,Wilson,charles.wilson2395@scaleupsystems.com,ScaleUp Systems,Partner Referral,Converted,100,3868,904,2023-10-10,2023-09-24T00:00:00
2396,Linda,Jackson,linda.jackson2396@streamlineanalytics.com,StreamLine Analytics,Event,Converted,56,4801,531,2024-03-17,2024-03-05T00:00:00
2397,Jessica,Williams,jessica.williams2397@insightplatforms.com,Insight Platforms,Inbound - Webinar,Working,42,,,,2023-11-19T00:00:00
2398,James,Wilson,james.wilson2398@corestack.com,CoreStack,Outbound - Cold,New,54,,,,2023-03-26T00:00:00
2399,Richard,Williams,richard.williams2399@brightwavetech.com,BrightWave Tech,Inbound - Content,New,32,,,,2022-12-15T00:00:00
2400,Nancy,Martin,nancy.martin2400@corestack.com,CoreStack,Inbound - Webinar,MQL,92,,,,2022-06-13T00:00:00
2401,Karen,Thompson,karen.thompson2401@brightwavetech.com,BrightWave Tech,Inbound - Web,MQL,64,,,,2022-08-28T00:00:00
2402,John,Taylor,john.taylor2402@primepathdigital.com,PrimePath Digital,Inbound - Webinar,Converted,71,1217,415,2022-12-22,2022-12-10T00:00:00
2403,Patricia,Martinez,patricia.martinez2403@rapidcloud.com,RapidCloud,Paid Search,Working,44,,,,2024-10-06T00:00:00
2404,Charles,Hernandez,charles.hernandez2404@vertexai.com,VertexAI,,SQL,81,,,,2023-03-29T00:00:00
2405,Susan,Thomas,susan.thomas2405@cloudscalesystems.com,CloudScale Systems,Social Media,Working,47,,,,2021-08-20T00:00:00
2406,David,Anderson,david.anderson2406@databridgecorp.com,DataBridge Corp,Event,Converted,52,1330,887,2024-09-14,2024-06-26T00:00:00
2407,John,Taylor,john.taylor2407@techflowinc.com,TechFlow Inc,Inbound - Content,Disqualified,28,,,,2022-08-08T00:00:00
2408,Lisa,Hernandez,lisa.hernandez2408@insightplatforms.com,Insight Platforms,Paid Search,New,38,,,,2023-02-17T00:00:00
2409,Elizabeth,Miller,elizabeth.miller2409@streamlineanalytics.com,StreamLine Analytics,Inbound - Webinar,Converted,89,3015,755,2024-11-24,2024-10-21T00:00:00
2410,Lisa,Smith,lisa.smith2410@cybervault.com,CyberVault,Paid Search,Converted,67,112,193,2022-02-07,2022-01-21T00:00:00
2411,Sarah,Brown,sarah.brown2411@metasync.com,MetaSync,Product-Led,Converted,94,1850,999,2024-12-04,2024-10-18T00:00:00
2412,Nancy,Thompson,nancy.thompson2412@corestack.com,CoreStack,Event,Working,53,,,,2020-03-04T00:00:00
2413,Daniel,Martin,daniel.martin2413@innovateco.com,InnovateCo,Social Media,SQL,-70,,,,2020-04-11T00:00:00
2414,David,Johnson,david.johnson2414@scaleupsystems.com,ScaleUp Systems,Inbound - Web,Converted,80,2973,515,2023-09-30,2023-07-09T00:00:00
2415,Nancy,Thompson,nancy.thompson2415@corestack.com,CoreStack,,Converted,96,1857,669,2024-11-15,2024-11-01T00:00:00
2416,Christopher,Williams,christopher.williams2416@agiledynamics.com,Agile Dynamics,Inbound - Content,New,57,,,,2023-02-22T00:00:00
2417,James,Martinez,james.martinez2417@metasync.com,MetaSync,Paid Search,Converted,87,752,943,2024-12-09,2024-09-27T00:00:00
2418,James,Moore,james.moore2418@primepathdigital.com,PrimePath Digital,Inbound - Web,MQL,75,,,,2023-03-27T00:00:00
2419,Jessica,Smith,jessica.smith,Insight Platforms,Partner Referral,New,19,,,,2020-09-30T00:00:00
2420,Richard,Taylor,richard.taylor2420@vertexai.com,VertexAI,Inbound - Webinar,MQL,98,,,,2020-12-15T00:00:00
2421,William,Thompson,william.thompson2421@cybervault.com,CyberVault,Social Media,SQL,74,,,,2023-08-15T00:00:00
2422,Lisa,Lopez,lisa.lopez2422@agiledynamics.com,Agile Dynamics,Event,Converted,97,1509,127,2024-12-11,2024-10-10T00:00:00
2423,Joseph,Gonzalez,joseph.gonzalez2423@cybervault.com,CyberVault,Product-Led,SQL,70,,,,2023-09-20T00:00:00
2424,Nancy,Jones,nancy.jones2424@rapidcloud.com,RapidCloud,Social Media,New,16,,,,2024-12-08T00:00:00
2425,Nancy,Thomas,nancy.thomas2425@cybervault.com,CyberVault,Inbound - Webinar,New,64,,,,2024-12-29T00:00:00
2426,John,Taylor,john.taylor2426@databridgecorp.com,DataBridge Corp,,Converted,76,2068,547,2024-09-04,2024-07-17T00:00:00
2427,Patricia,Miller,patricia.miller2427@streamlineanalytics.com,StreamLine Analytics,Outbound - Cold,MQL,70,,,,2021-05-27T00:00:00
2428,John,Rodriguez,john.rodriguez2428@scaleupsystems.com,ScaleUp Systems,Product-Led,New,45,,,,2023-12-24T00:00:00
2429,James,Wilson,james.wilson2429@brightwavetech.com,BrightWave Tech,Inbound - Content,New,21,,,,2024-11-17T00:00:00
2430,Mary,Smith,mary.smith2430@rapidcloud.com,RapidCloud,Product-Led,Nurture,46,,,,2024-12-23T00:00:00
2431,Linda,Davis,linda.davis2431@nexgensolutions.com,NexGen Solutions,Social Media,SQL,82,,,,2020-04-15T00:00:00
2432,Elizabeth,Jackson,elizabeth.jackson2432@cloudscalesystems.com,CloudScale Systems,Partner Referral,Converted,95,2143,446,2023-07-26,2023-05-04T00:00:00
2433,Mary,Garcia,mary.garcia2433@techflowinc.com,TechFlow Inc,Product-Led,Working,54,,,,2022-11-14T00:00:00
2434,Jennifer,Anderson,jennifer.anderson2434@brightwavetech.com,BrightWave Tech,Product-Led,Disqualified,2,,,,2020-11-15T00:00:00
2435,Elizabeth,Lee,elizabeth.lee2435@rapidcloud.com,RapidCloud,Product-Led,Converted,64,3304,780,2024-03-10,2024-01-16T00:00:00
2436,Robert,Lopez,robert.lopez2436@pulsepointdigital.com,PulsePoint Digital,Product-Led,Working,50,,,,2024-01-16T00:00:00
2437,Christopher,Smith,christopher.smith2437@truenorthdata.com,TrueNorth Data,Inbound - Web,Converted,100,596,240,2021-11-07,2021-09-18T00:00:00
2438,Susan,Martinez,susan.martinez2438@techflowinc.com,TechFlow Inc,Outbound - SDR,Working,31,,,,2022-03-06T00:00:00
2439,William,Moore,william.moore2439@primepathdigital.com,PrimePath Digital,Inbound - Webinar,Working,-30,,,,2022-05-28T00:00:00
2440,Joseph,Smith,joseph.smith2440@agiledynamics.com,Agile Dynamics,Product-Led,Converted,51,3730,389,2022-08-22,2022-06-04T00:00:00
2441,Christopher,Martinez,christopher.martinez2441@databridgecorp.com,DataBridge Corp,Social Media,Nurture,18,,,,2020-01-17T00:00:00
2442,Christopher,Hernandez,christopher.hernandez2442@cloudscalesystems.com,CloudScale Systems,Outbound - Cold,MQL,75,,,,2021-07-07T00:00:00
2443,Christopher,Hernandez,christopher.hernandez2443@techflowinc.com,TechFlow Inc,Product-Led,Working,65,,,,2024-05-22T00:00:00
2444,William,Thompson,william.thompson2444@cybervault.com,CyberVault,Outbound - Cold,Working,20,,,,2021-05-08T00:00:00
2445,Barbara,Miller,barbara.miller2445@futureforge.com,FutureForge,Outbound - SDR,Disqualified,3,,,,2022-04-19T00:00:00
2446,Daniel,Anderson,daniel.anderson2446@streamlineanalytics.com,StreamLine Analytics,Inbound - Content,MQL,75,,,,2020-04-03T00:00:00
2447,Patricia,Garcia,patricia.garcia2447@streamlineanalytics.com,StreamLine Analytics,Event,New,68,,,,2024-05-31T00:00:00
2448,Jennifer,Miller,jennifer.miller2448@techflowinc.com,TechFlow Inc,Outbound - Cold,New,38,,,,2020-02-01T00:00:00
2449,Charles,Martinez,charles.martinez2449@streamlineanalytics.com,StreamLine Analytics,Social Media,Disqualified,8,,,,2020-01-01T00:00:00
2450,Sarah,Johnson,sarah.johnson2450@streamlineanalytics.com,StreamLine Analytics,Inbound - Web,Converted,53,1285,71,2023-03-12,2022-12-19T00:00:00
2451,Robert,Anderson,robert.anderson2451@agiledynamics.com,Agile Dynamics,Inbound - Content,SQL,92,,,,2020-12-13T00:00:00
2452,Sarah,Lopez,sarah.lopez2452@streamlineanalytics.com,StreamLine Analytics,Social Media,New,25,,,,2023-05-10T00:00:00
2453,Karen,Johnson,karen.johnson2453@streamlineanalytics.com,StreamLine Analytics,Social Media,MQL,75,,,,2024-10-28T00:00:00
2454,James,Martin,james.martin,FutureForge,Product-Led,Converted,77,1341,988,2023-11-14,2023-10-22T00:00:00
2455,Thomas,Miller,thomas.miller2455@metasync.com,MetaSync,Inbound - Webinar,Nurture,66,,,,2022-07-27T00:00:00
2456,James,Anderson,james.anderson2456@metasync.com,MetaSync,Event,Working,23,,,,2020-06-06T00:00:00
2457,Richard,Lopez,richard.lopez2457@futureforge.com,FutureForge,Social Media,Nurture,43,,,,2023-07-12T00:00:00
2458,Susan,Moore,susan.moore2458@pulsepointdigital.com,PulsePoint Digital,Event,MQL,86,,,,2023-12-12T00:00:00
2459,Christopher,Davis,christopher.davis2459@vertexai.com,VertexAI,Paid Search,MQL,91,,,,2023-07-09T00:00:00
2460,Christopher,Thompson,,StreamLine Analytics,Outbound - Cold,Nurture,51,,,,2023-11-20T00:00:00
2461,Patricia,Williams,patricia.williams2461@primepathdigital.com,PrimePath Digital,Product-Led,Converted,71,3874,455,2024-11-14,2024-11-01T00:00:00
2462,Lisa,Smith,lisa.smith2462@brightwavetech.com,BrightWave Tech,Outbound - SDR,SQL,98,,,,2024-07-01T00:00:00
2463,Jessica,Thomas,jessica.thomas2463@databridgecorp.com,DataBridge Corp,Product-Led,Disqualified,17,,,,2021-04-27T00:00:00
2464,William,Miller,william.miller2464@scaleupsystems.com,ScaleUp Systems,Social Media,Working,42,,,,2021-06-07T00:00:00
2465,Joseph,Jones,,NexGen Solutions,Inbound - Content,New,55,,,,2021-09-02T00:00:00
2466,Jessica,Rodriguez,jessica.rodriguez2466@corestack.com,CoreStack,Partner Referral,MQL,95,,,,2021-07-13T00:00:00
2467,Christopher,Smith,christopher.smith2467@streamlineanalytics.com,StreamLine Analytics,Social Media,Nurture,55,,,,2021-01-03T00:00:00
2468,Richard,Martin,richard.martin2468@agiledynamics.com,Agile Dynamics,Event,Converted,79,787,191,2024-02-20,2023-12-22T00:00:00
